sm_type,role_k1000_v3_num
selected_vars_peremp_salary_salary_50,431
selected_vars_peremp_salary_salary_50,432
selected_vars_peremp_salary_salary_50,433
selected_vars_peremp_salary_salary_50,434
selected_vars_peremp_salary_salary_50,435
selected_vars_peremp_salary_salary_50,436
selected_vars_peremp_salary_salary_50,437
selected_vars_peremp_salary_salary_50,438
selected_vars_peremp_salary_salary_50,439
selected_vars_peremp_salary_salary_50,440
selected_vars_peremp_salary_salary_50,441
selected_vars_peremp_salary_salary_50,442
selected_vars_peremp_salary_salary_50,443
selected_vars_peremp_salary_salary_50,444
selected_vars_peremp_salary_salary_50,445
selected_vars_peremp_salary_salary_50,446
selected_vars_peremp_salary_salary_50,447
selected_vars_peremp_salary_salary_50,448
selected_vars_peremp_salary_salary_50,449
selected_vars_peremp_salary_salary_50,450
selected_vars_peremp_salary_salary_50,451
selected_vars_peremp_salary_salary_50,452
selected_vars_peremp_salary_salary_50,541
selected_vars_peremp_salary_salary_50,542
selected_vars_peremp_salary_salary_50,543
selected_vars_peremp_salary_salary_50,544
selected_vars_peremp_salary_salary_50,545
selected_vars_peremp_salary_salary_50,546
selected_vars_peremp_salary_salary_50,547
selected_vars_peremp_salary_salary_50,548
selected_vars_peremp_salary_salary_50,549
selected_vars_peremp_salary_salary_50,550
selected_vars_peremp_salary_salary_50,551
selected_vars_peremp_salary_salary_50,552
selected_vars_peremp_salary_salary_50,553
selected_vars_peremp_salary_salary_50,554
selected_vars_peremp_salary_salary_50,555
selected_vars_peremp_salary_salary_50,556
selected_vars_peremp_salary_salary_50,633
selected_vars_peremp_salary_salary_50,634
selected_vars_peremp_salary_salary_50,635
selected_vars_peremp_salary_salary_50,636
selected_vars_peremp_salary_salary_50,637
selected_vars_peremp_salary_salary_50,638
selected_vars_peremp_salary_salary_50,639
selected_vars_peremp_salary_salary_50,640
selected_vars_peremp_salary_salary_50,641
selected_vars_peremp_salary_salary_50,642
selected_vars_peremp_salary_salary_50,643
selected_vars_peremp_salary_salary_50,644
selected_vars_peremp_salary_salary_50,645
selected_vars_peremp_salary_salary_50,646
selected_vars_peremp_salary_salary_50,647
selected_vars_peremp_salary_salary_50,648
selected_vars_peremp_salary_salary_50,649
selected_vars_peremp_salary_salary_50,650
selected_vars_peremp_salary_salary_50,651
selected_vars_peremp_salary_salary_50,652
selected_vars_peremp_salary_salary_50,653
selected_vars_peremp_salary_salary_50,654
selected_vars_peremp_salary_salary_50,655
selected_vars_peremp_salary_salary_50,656
selected_vars_peremp_salary_salary_50,657
selected_vars_peremp_salary_salary_50,658
selected_vars_peremp_salary_salary_50,659
selected_vars_peremp_salary_salary_50,660
selected_vars_peremp_salary_salary_50,661
selected_vars_peremp_salary_salary_50,662
selected_vars_peremp_salary_salary_50,663
selected_vars_peremp_salary_salary_50,664
selected_vars_peremp_salary_salary_50,665
selected_vars_peremp_salary_salary_50,666
selected_vars_peremp_salary_salary_50,667
selected_vars_peremp_salary_salary_50,668
selected_vars_peremp_salary_salary_50,669
selected_vars_peremp_salary_salary_50,670
selected_vars_peremp_salary_salary_50,671
selected_vars_peremp_salary_salary_50,672
selected_vars_peremp_salary_salary_50,673
selected_vars_peremp_salary_salary_50,674
selected_vars_peremp_salary_salary_50,675
selected_vars_peremp_salary_salary_50,676
selected_vars_peremp_salary_salary_50,677
selected_vars_peremp_salary_salary_50,678
selected_vars_peremp_salary_salary_50,679
selected_vars_peremp_salary_salary_50,680
selected_vars_peremp_salary_salary_50,681
selected_vars_peremp_salary_salary_50,682
selected_vars_peremp_salary_salary_50,683
selected_vars_peremp_salary_salary_50,684
selected_vars_peremp_salary_salary_50,685
selected_vars_peremp_salary_salary_50,686
selected_vars_peremp_salary_salary_50,687
selected_vars_peremp_salary_salary_50,688
selected_vars_peremp_salary_salary_50,689
selected_vars_peremp_salary_salary_50,690
selected_vars_peremp_salary_salary_50,691
selected_vars_peremp_salary_salary_50,692
selected_vars_peremp_salary_salary_50,693
selected_vars_peremp_salary_salary_50,694
selected_vars_peremp_salary_salary_50,695
selected_vars_peremp_salary_salary_50,696
selected_vars_peremp_salary_salary_50,697
selected_vars_peremp_salary_salary_50,698
selected_vars_peremp_salary_salary_50,699
selected_vars_peremp_salary_salary_50,700
selected_vars_peremp_salary_salary_50,701
selected_vars_peremp_salary_salary_50,702
selected_vars_peremp_salary_salary_50,703
selected_vars_peremp_salary_salary_50,704
selected_vars_peremp_salary_salary_50,705
selected_vars_peremp_salary_salary_50,706
selected_vars_peremp_salary_salary_50,707
selected_vars_peremp_salary_salary_50,708
selected_vars_peremp_salary_salary_50,709
selected_vars_peremp_salary_salary_50,710
selected_vars_peremp_salary_salary_50,711
selected_vars_peremp_salary_salary_50,712
selected_vars_peremp_salary_salary_50,713
selected_vars_peremp_salary_salary_50,714
selected_vars_peremp_salary_salary_50,715
selected_vars_peremp_salary_salary_50,716
selected_vars_peremp_salary_salary_50,717
selected_vars_peremp_salary_salary_50,718
selected_vars_peremp_salary_salary_50,719
selected_vars_peremp_salary_salary_50,720
selected_vars_peremp_salary_salary_50,721
selected_vars_peremp_salary_salary_50,722
selected_vars_peremp_salary_salary_50,723
selected_vars_peremp_salary_salary_50,724
selected_vars_peremp_salary_salary_50,725
selected_vars_peremp_salary_salary_50,726
selected_vars_peremp_salary_salary_50,727
selected_vars_peremp_salary_salary_50,728
selected_vars_peremp_salary_salary_50,729
selected_vars_peremp_salary_salary_50,730
selected_vars_peremp_salary_salary_50,731
selected_vars_peremp_salary_salary_50,732
selected_vars_peremp_salary_salary_50,733
selected_vars_peremp_salary_salary_50,734
selected_vars_peremp_salary_salary_50,735
selected_vars_peremp_salary_salary_50,736
selected_vars_peremp_salary_salary_50,737
selected_vars_peremp_salary_salary_50,738
selected_vars_peremp_salary_salary_50,739
selected_vars_peremp_salary_salary_50,740
selected_vars_peremp_salary_salary_50,741
selected_vars_peremp_salary_salary_50,742
selected_vars_peremp_salary_salary_50,840
selected_vars_peremp_salary_salary_50,841
selected_vars_peremp_salary_salary_50,842
selected_vars_peremp_salary_salary_50,843
selected_vars_peremp_salary_salary_50,844
selected_vars_peremp_salary_salary_50,845
selected_vars_peremp_salary_salary_50,846
selected_vars_peremp_salary_salary_50,847
selected_vars_peremp_salary_salary_50,848
selected_vars_peremp_salary_salary_50,849
selected_vars_peremp_salary_salary_50,850
selected_vars_peremp_salary_salary_50,851
selected_vars_peremp_salary_salary_50,852
selected_vars_peremp_salary_salary_50,853
